Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI
2014,10,4,11,0,88,860,670,270,32,291
2014,10,4,11,30,88,863,679,271,34,295
2014,10,4,12,0,88,861,673,258,24,274
2014,10,4,12,30,87,854,652,249,25,266
2014,10,4,13,0,85,843,618,209,10,216
2014,10,4,13,30,82,826,570,194,8,199
2014,10,4,14,0,79,803,510,214,36,233
2014,10,4,14,30,74,770,440,185,33,201
2014,10,4,15,0,68,727,361,84,0,84
2014,10,4,15,30,60,668,276,64,0,64
2014,10,4,16,0,49,589,189,12,0,12
2014,10,4,16,30,30,516,105,6,0,6
2014,10,4,17,0,0,0,0,0,0,0
2014,10,4,17,30,0,0,0,0,0,0
2014,10,4,18,0,0,0,0,0,0,0
2014,10,4,18,30,0,0,0,0,0,0
2014,10,4,19,0,0,0,0,0,0,0
2014,10,4,19,30,0,0,0,0,0,0
2014,10,4,20,0,0,0,0,0,0,0
2014,10,4,20,30,0,0,0,0,0,0
2014,10,4,21,0,0,0,0,0,0,0
2014,10,4,21,30,0,0,0,0,0,0
2014,10,4,22,0,0,0,0,0,0,0
2014,10,4,22,30,0,0,0,0,0,0
2014,10,4,23,0,0,0,0,0,0,0
2014,10,4,23,30,0,0,0,0,0,0
2014,10,5,0,0,0,0,0,0,0,0
2014,10,5,0,30,0,0,0,0,0,0
2014,10,5,1,0,0,0,0,0,0,0
2014,10,5,1,30,0,0,0,0,0,0
2014,10,5,2,0,0,0,0,0,0,0
2014,10,5,2,30,0,0,0,0,0,0
2014,10,5,3,0,0,0,0,0,0,0
2014,10,5,3,30,0,0,0,0,0,0
2014,10,5,4,0,0,0,0,0,0,0
2014,10,5,4,30,0,0,0,0,0,0
2014,10,5,5,0,0,0,0,0,0,0
2014,10,5,5,30,0,0,0,0,0,0
2014,10,5,6,0,11,120,14,11,120,14
2014,10,5,6,30,39,393,89,39,393,89
2014,10,5,7,0,53,590,182,53,590,182
2014,10,5,7,30,64,707,279,64,707,279
2014,10,5,8,0,71,787,374,71,787,374
2014,10,5,8,30,77,840,462,77,840,462
2014,10,5,9,0,82,878,541,82,878,541
2014,10,5,9,30,86,903,606,86,903,606
2014,10,5,10,0,88,920,659,88,920,659
2014,10,5,10,30,90,930,696,90,930,696
2014,10,5,11,0,91,934,719,91,934,719
2014,10,5,11,30,91,936,728,91,936,728
2014,10,5,12,0,91,933,720,91,933,720
2014,10,5,12,30,90,927,699,90,927,699
2014,10,5,13,0,88,916,662,88,916,662
2014,10,5,13,30,85,899,611,85,899,611
2014,10,5,14,0,81,876,547,81,876,547
2014,10,5,14,30,76,843,472,76,843,472
2014,10,5,15,0,70,800,388,70,800,388
2014,10,5,15,30,62,741,297,62,741,297
2014,10,5,16,0,50,664,204,50,664,204
2014,10,5,16,30,27,614,114,27,614,114
2014,10,5,17,0,0,0,0,0,0,0
2014,10,5,17,30,0,0,0,0,0,0
2014,10,5,18,0,0,0,0,0,0,0
2014,10,5,18,30,0,0,0,0,0,0
2014,10,5,19,0,0,0,0,0,0,0
2014,10,5,19,30,0,0,0,0,0,0
2014,10,5,20,0,0,0,0,0,0,0
2014,10,5,20,30,0,0,0,0,0,0
2014,10,5,21,0,0,0,0,0,0,0
2014,10,5,21,30,0,0,0,0,0,0
2014,10,5,22,0,0,0,0,0,0,0
2014,10,5,22,30,0,0,0,0,0,0
2014,10,5,23,0,0,0,0,0,0,0
2014,10,5,23,30,0,0,0,0,0,0
2014,10,6,0,0,0,0,0,0,0,0
2014,10,6,0,30,0,0,0,0,0,0
2014,10,6,1,0,0,0,0,0,0,0
2014,10,6,1,30,0,0,0,0,0,0
2014,10,6,2,0,0,0,0,0,0,0
2014,10,6,2,30,0,0,0,0,0,0
2014,10,6,3,0,0,0,0,0,0,0
2014,10,6,3,30,0,0,0,0,0,0
2014,10,6,4,0,0,0,0,0,0,0
2014,10,6,4,30,0,0,0,0,0,0
2014,10,6,5,0,0,0,0,0,0,0
2014,10,6,5,30,0,0,0,0,0,0
2014,10,6,6,0,9,101,12,9,101,12
2014,10,6,6,30,39,374,84,39,374,84
2014,10,6,7,0,53,568,174,53,568,174
2014,10,6,7,30,63,682,268,63,682,268
2014,10,6,8,0,71,756,359,71,756,359
2014,10,6,8,30,77,808,443,77,808,443
2014,10,6,9,0,81,845,519,81,845,519
2014,10,6,9,30,85,872,584,85,872,584
2014,10,6,10,0,88,891,636,88,891,636
2014,10,6,10,30,90,903,675,90,903,675
2014,10,6,11,0,91,911,699,91,911,699
2014,10,6,11,30,91,913,707,91,913,707
2014,10,6,12,0,91,911,701,91,911,701
2014,10,6,12,30,90,905,679,90,905,679
2014,10,6,13,0,88,893,643,88,893,643
2014,10,6,13,30,85,876,592,85,876,592
2014,10,6,14,0,81,852,530,81,852,530
2014,10,6,14,30,76,818,456,76,818,456
2014,10,6,15,0,70,774,373,70,774,373
2014,10,6,15,30,61,714,284,61,714,284
2014,10,6,16,0,49,634,193,49,634,193
2014,10,6,16,30,26,589,105,26,589,105
2014,10,6,17,0,0,0,0,0,0,0
2014,10,6,17,30,0,0,0,0,0,0
2014,10,6,18,0,0,0,0,0,0,0
2014,10,6,18,30,0,0,0,0,0,0
2014,10,6,19,0,0,0,0,0,0,0
2014,10,6,19,30,0,0,0,0,0,0
2014,10,6,20,0,0,0,0,0,0,0
2014,10,6,20,30,0,0,0,0,0,0
2014,10,6,21,0,0,0,0,0,0,0
2014,10,6,21,30,0,0,0,0,0,0
2014,10,6,22,0,0,0,0,0,0,0
2014,10,6,22,30,0,0,0,0,0,0
2014,10,6,23,0,0,0,0,0,0,0
2014,10,6,23,30,0,0,0,0,0,0
2014,10,7,0,0,0,0,0,0,0,0
2014,10,7,0,30,0,0,0,0,0,0
2014,10,7,1,0,0,0,0,0,0,0
2014,10,7,1,30,0,0,0,0,0,0
2014,10,7,2,0,0,0,0,0,0,0
2014,10,7,2,30,0,0,0,0,0,0
2014,10,7,3,0,0,0,0,0,0,0
2014,10,7,3,30,0,0,0,0,0,0
2014,10,7,4,0,0,0,0,0,0,0
2014,10,7,4,30,0,0,0,0,0,0
2014,10,7,5,0,0,0,0,0,0,0
2014,10,7,5,30,0,0,0,0,0,0
2014,10,7,6,0,8,74,9,8,74,9
2014,10,7,6,30,36,334,76,36,334,76
2014,10,7,7,0,51,524,161,51,524,161
2014,10,7,7,30,61,637,250,61,637,250
2014,10,7,8,0,69,711,337,56,0,56
2014,10,7,8,30,75,763,418,70,0,70
2014,10,7,9,0,80,800,491,67,0,67
2014,10,7,9,30,83,827,553,75,0,75
2014,10,7,10,0,86,847,604,280,206,407
2014,10,7,10,30,88,860,641,294,213,432
2014,10,7,11,0,89,868,664,304,247,469
2014,10,7,11,30,89,870,672,302,257,475
2014,10,7,12,0,89,868,666,295,300,494
2014,10,7,12,30,88,862,645,278,309,479
2014,10,7,13,0,86,851,610,241,406,491
2014,10,7,13,30,83,834,562,217,409,452
2014,10,7,14,0,80,810,502,206,336,382
2014,10,7,14,30,75,777,431,177,328,328
2014,10,7,15,0,68,732,351,157,191,231
2014,10,7,15,30,60,671,266,122,172,175
2014,10,7,16,0,48,590,178,83,23,88
2014,10,7,16,30,40,424,95,47,0,47
2014,10,7,17,0,0,0,0,0,0,0
2014,10,7,17,30,0,0,0,0,0,0
2014,10,7,18,0,0,0,0,0,0,0
2014,10,7,18,30,0,0,0,0,0,0
2014,10,7,19,0,0,0,0,0,0,0
2014,10,7,19,30,0,0,0,0,0,0
2014,10,7,20,0,0,0,0,0,0,0
2014,10,7,20,30,0,0,0,0,0,0
2014,10,7,21,0,0,0,0,0,0,0
2014,10,7,21,30,0,0,0,0,0,0
2014,10,7,22,0,0,0,0,0,0,0
2014,10,7,22,30,0,0,0,0,0,0
2014,10,7,23,0,0,0,0,0,0,0
2014,10,7,23,30,0,0,0,0,0,0
2014,10,8,0,0,0,0,0,0,0,0
2014,10,8,0,30,0,0,0,0,0,0
2014,10,8,1,0,0,0,0,0,0,0
2014,10,8,1,30,0,0,0,0,0,0
2014,10,8,2,0,0,0,0,0,0,0
2014,10,8,2,30,0,0,0,0,0,0
2014,10,8,3,0,0,0,0,0,0,0
2014,10,8,3,30,0,0,0,0,0,0
2014,10,8,4,0,0,0,0,0,0,0
2014,10,8,4,30,0,0,0,0,0,0
2014,10,8,5,0,0,0,0,0,0,0
2014,10,8,5,30,0,0,0,0,0,0
2014,10,8,6,0,6,57,8,3,0,3
2014,10,8,6,30,35,321,72,31,0,31
2014,10,8,7,0,50,515,156,66,2,67
2014,10,8,7,30,60,628,244,101,13,105
2014,10,8,8,0,68,704,330,135,20,142
2014,10,8,8,30,74,758,412,177,298,310
2014,10,8,9,0,79,798,486,209,307,366
2014,10,8,9,30,83,830,551,235,319,415
2014,10,8,10,0,86,855,605,221,19,233
2014,10,8,10,30,88,874,646,235,21,248
2014,10,8,11,0,90,887,673,244,22,259
2014,10,8,11,30,90,893,684,248,22,263
2014,10,8,12,0,90,894,679,246,22,261
2014,10,8,12,30,89,889,659,239,21,253
2014,10,8,13,0,87,879,623,87,879,623
2014,10,8,13,30,84,862,574,84,862,574
2014,10,8,14,0,80,838,513,80,838,513
2014,10,8,14,30,75,805,440,75,805,440
2014,10,8,15,0,69,760,358,69,760,358
2014,10,8,15,30,60,698,270,60,698,270
2014,10,8,16,0,47,618,180,47,618,180
2014,10,8,16,30,40,447,95,40,447,95
2014,10,8,17,0,0,0,0,0,0,0
2014,10,8,17,30,0,0,0,0,0,0
2014,10,8,18,0,0,0,0,0,0,0
2014,10,8,18,30,0,0,0,0,0,0
2014,10,8,19,0,0,0,0,0,0,0
2014,10,8,19,30,0,0,0,0,0,0
2014,10,8,20,0,0,0,0,0,0,0
2014,10,8,20,30,0,0,0,0,0,0
2014,10,8,21,0,0,0,0,0,0,0
2014,10,8,21,30,0,0,0,0,0,0
2014,10,8,22,0,0,0,0,0,0,0
2014,10,8,22,30,0,0,0,0,0,0
2014,10,8,23,0,0,0,0,0,0,0
2014,10,8,23,30,0,0,0,0,0,0
2014,10,9,0,0,0,0,0,0,0,0
2014,10,9,0,30,0,0,0,0,0,0
2014,10,9,1,0,0,0,0,0,0,0
2014,10,9,1,30,0,0,0,0,0,0
2014,10,9,2,0,0,0,0,0,0,0
2014,10,9,2,30,0,0,0,0,0,0
2014,10,9,3,0,0,0,0,0,0,0
2014,10,9,3,30,0,0,0,0,0,0
2014,10,9,4,0,0,0,0,0,0,0
2014,10,9,4,30,0,0,0,0,0,0
2014,10,9,5,0,0,0,0,0,0,0
2014,10,9,5,30,0,0,0,0,0,0
2014,10,9,6,0,0,0,0,0,0,0
2014,10,9,6,30,37,347,75,37,347,75
2014,10,9,7,0,52,558,165,52,558,165
2014,10,9,7,30,63,680,259,63,680,259
2014,10,9,8,0,71,758,350,71,758,350
2014,10,9,8,30,77,813,436,77,813,436
2014,10,9,9,0,82,852,512,82,852,512
2014,10,9,9,30,85,881,578,85,881,578
2014,10,9,10,0,88,901,631,88,901,631
2014,10,9,10,30,90,914,669,90,914,669
2014,10,9,11,0,91,922,693,91,922,693
2014,10,9,11,30,92,925,702,92,925,702
2014,10,9,12,0,91,922,694,91,922,694
2014,10,9,12,30,90,915,672,90,915,672
2014,10,9,13,0,88,903,635,88,903,635
2014,10,9,13,30,85,885,583,85,885,583
2014,10,9,14,0,81,859,520,81,859,520
2014,10,9,14,30,76,824,444,76,824,444
2014,10,9,15,0,69,776,361,69,776,361
2014,10,9,15,30,60,712,271,60,712,271
2014,10,9,16,0,47,629,179,47,629,179
2014,10,9,16,30,39,452,93,39,452,93
2014,10,9,17,0,0,0,0,0,0,0
2014,10,9,17,30,0,0,0,0,0,0
2014,10,9,18,0,0,0,0,0,0,0
2014,10,9,18,30,0,0,0,0,0,0
2014,10,9,19,0,0,0,0,0,0,0
2014,10,9,19,30,0,0,0,0,0,0
2014,10,9,20,0,0,0,0,0,0,0
2014,10,9,20,30,0,0,0,0,0,0
2014,10,9,21,0,0,0,0,0,0,0
2014,10,9,21,30,0,0,0,0,0,0
2014,10,9,22,0,0,0,0,0,0,0
2014,10,9,22,30,0,0,0,0,0,0
2014,10,9,23,0,0,0,0,0,0,0
2014,10,9,23,30,0,0,0,0,0,0
2014,10,10,0,0,0,0,0,0,0,0
2014,10,10,0,30,0,0,0,0,0,0
2014,10,10,1,0,0,0,0,0,0,0
2014,10,10,1,30,0,0,0,0,0,0
2014,10,10,2,0,0,0,0,0,0,0
2014,10,10,2,30,0,0,0,0,0,0
2014,10,10,3,0,0,0,0,0,0,0
2014,10,10,3,30,0,0,0,0,0,0
2014,10,10,4,0,0,0,0,0,0,0
2014,10,10,4,30,0,0,0,0,0,0
2014,10,10,5,0,0,0,0,0,0,0
2014,10,10,5,30,0,0,0,0,0,0
2014,10,10,6,0,0,0,0,0,0,0
2014,10,10,6,30,36,332,72,36,332,72
2014,10,10,7,0,51,548,160,51,548,160
2014,10,10,7,30,62,670,253,62,670,253
2014,10,10,8,0,70,749,343,70,749,343
2014,10,10,8,30,76,804,428,76,804,428
2014,10,10,9,0,81,842,503,81,842,503
2014,10,10,9,30,85,870,568,85,870,568
2014,10,10,10,0,88,889,619,88,889,619
2014,10,10,10,30,90,902,657,90,902,657
2014,10,10,11,0,91,909,680,91,909,680
2014,10,10,11,30,91,911,688,91,911,688
2014,10,10,12,0,91,908,680,91,908,680
2014,10,10,12,30,90,901,658,90,901,658
2014,10,10,13,0,87,888,621,147,665,546
2014,10,10,13,30,85,870,570,143,643,502
2014,10,10,14,0,81,845,507,113,665,449
2014,10,10,14,30,75,810,434,115,609,384
2014,10,10,15,0,69,763,351,147,215,227
2014,10,10,15,30,59,699,263,115,187,170
2014,10,10,16,0,46,617,172,78,59,90
2014,10,10,16,30,39,439,89,46,0,46
2014,10,10,17,0,0,0,0,0,0,0
2014,10,10,17,30,0,0,0,0,0,0
2014,10,10,18,0,0,0,0,0,0,0
2014,10,10,18,30,0,0,0,0,0,0
2014,10,10,19,0,0,0,0,0,0,0
2014,10,10,19,30,0,0,0,0,0,0
2014,10,10,20,0,0,0,0,0,0,0
2014,10,10,20,30,0,0,0,0,0,0
2014,10,10,21,0,0,0,0,0,0,0
2014,10,10,21,30,0,0,0,0,0,0
2014,10,10,22,0,0,0,0,0,0,0
2014,10,10,22,30,0,0,0,0,0,0
2014,10,10,23,0,0,0,0,0,0,0
2014,10,10,23,30,0,0,0,0,0,0
2014,10,11,0,0,0,0,0,0,0,0
2014,10,11,0,30,0,0,0,0,0,0
2014,10,11,1,0,0,0,0,0,0,0
2014,10,11,1,30,0,0,0,0,0,0
2014,10,11,2,0,0,0,0,0,0,0
2014,10,11,2,30,0,0,0,0,0,0
2014,10,11,3,0,0,0,0,0,0,0
2014,10,11,3,30,0,0,0,0,0,0
2014,10,11,4,0,0,0,0,0,0,0
2014,10,11,4,30,0,0,0,0,0,0
2014,10,11,5,0,0,0,0,0,0,0
2014,10,11,5,30,0,0,0,0,0,0
2014,10,11,6,0,0,0,0,0,0,0
2014,10,11,6,30,34,298,65,7,0,7
2014,10,11,7,0,50,508,148,18,0,18
2014,10,11,7,30,60,627,236,28,0,28
2014,10,11,8,0,68,704,322,90,0,90
2014,10,11,8,30,75,757,403,112,0,112
2014,10,11,9,0,79,795,474,39,0,39
2014,10,11,9,30,83,822,535,45,0,45
2014,10,11,10,0,86,840,584,67,0,67
2014,10,11,10,30,88,853,620,71,0,71
2014,10,11,11,0,89,860,642,148,0,148
2014,10,11,11,30,89,863,650,149,0,149
2014,10,11,12,0,89,860,643,130,0,130
2014,10,11,12,30,88,854,622,126,0,126
2014,10,11,13,0,86,841,587,193,6,197
2014,10,11,13,30,83,823,538,178,4,180
2014,10,11,14,0,79,798,478,198,35,216
2014,10,11,14,30,74,764,408,170,31,184
2014,10,11,15,0,67,717,329,143,226,226
2014,10,11,15,30,58,655,245,111,201,168
2014,10,11,16,0,45,575,159,70,218,114
2014,10,11,16,30,37,397,80,45,112,57
2014,10,11,17,0,0,0,0,0,0,0
2014,10,11,17,30,0,0,0,0,0,0
2014,10,11,18,0,0,0,0,0,0,0
2014,10,11,18,30,0,0,0,0,0,0
2014,10,11,19,0,0,0,0,0,0,0
2014,10,11,19,30,0,0,0,0,0,0
2014,10,11,20,0,0,0,0,0,0,0
2014,10,11,20,30,0,0,0,0,0,0
2014,10,11,21,0,0,0,0,0,0,0
2014,10,11,21,30,0,0,0,0,0,0
2014,10,11,22,0,0,0,0,0,0,0
2014,10,11,22,30,0,0,0,0,0,0
2014,10,11,23,0,0,0,0,0,0,0
2014,10,11,23,30,0,0,0,0,0,0
2014,10,12,0,0,0,0,0,0,0,0
2014,10,12,0,30,0,0,0,0,0,0
2014,10,12,1,0,0,0,0,0,0,0
2014,10,12,1,30,0,0,0,0,0,0
2014,10,12,2,0,0,0,0,0,0,0
2014,10,12,2,30,0,0,0,0,0,0
2014,10,12,3,0,0,0,0,0,0,0
2014,10,12,3,30,0,0,0,0,0,0
2014,10,12,4,0,0,0,0,0,0,0
2014,10,12,4,30,0,0,0,0,0,0
2014,10,12,5,0,0,0,0,0,0,0
2014,10,12,5,30,0,0,0,0,0,0
2014,10,12,6,0,0,0,0,0,0,0
2014,10,12,6,30,35,310,66,35,310,66
2014,10,12,7,0,51,539,153,51,539,153
2014,10,12,7,30,62,665,246,62,665,246
2014,10,12,8,0,70,746,336,70,746,336
2014,10,12,8,30,76,801,420,76,801,420
2014,10,12,9,0,81,839,494,81,839,494
2014,10,12,9,30,85,867,558,85,867,558
2014,10,12,10,0,88,886,609,88,886,609
2014,10,12,10,30,90,898,646,90,898,646
2014,10,12,11,0,91,905,668,91,905,668
2014,10,12,11,30,91,907,676,91,907,676
2014,10,12,12,0,91,904,668,91,904,668
2014,10,12,12,30,90,896,646,90,896,646
2014,10,12,13,0,87,883,608,87,883,608
2014,10,12,13,30,84,865,558,84,865,558
2014,10,12,14,0,80,838,495,80,838,495
2014,10,12,14,30,75,803,421,75,803,421
2014,10,12,15,0,68,754,339,68,754,339
2014,10,12,15,30,59,688,251,59,688,251
2014,10,12,16,0,44,605,161,44,605,161
2014,10,12,16,30,37,419,80,37,419,80
2014,10,12,17,0,0,0,0,0,0,0
2014,10,12,17,30,0,0,0,0,0,0
2014,10,12,18,0,0,0,0,0,0,0
2014,10,12,18,30,0,0,0,0,0,0
2014,10,12,19,0,0,0,0,0,0,0
2014,10,12,19,30,0,0,0,0,0,0
2014,10,12,20,0,0,0,0,0,0,0
2014,10,12,20,30,0,0,0,0,0,0
2014,10,12,21,0,0,0,0,0,0,0
2014,10,12,21,30,0,0,0,0,0,0
2014,10,12,22,0,0,0,0,0,0,0
2014,10,12,22,30,0,0,0,0,0,0
2014,10,12,23,0,0,0,0,0,0,0
2014,10,12,23,30,0,0,0,0,0,0
2014,10,13,0,0,0,0,0,0,0,0
2014,10,13,0,30,0,0,0,0,0,0
2014,10,13,1,0,0,0,0,0,0,0
2014,10,13,1,30,0,0,0,0,0,0
2014,10,13,2,0,0,0,0,0,0,0
2014,10,13,2,30,0,0,0,0,0,0
2014,10,13,3,0,0,0,0,0,0,0
2014,10,13,3,30,0,0,0,0,0,0
2014,10,13,4,0,0,0,0,0,0,0
2014,10,13,4,30,0,0,0,0,0,0
2014,10,13,5,0,0,0,0,0,0,0
2014,10,13,5,30,0,0,0,0,0,0
2014,10,13,6,0,0,0,0,0,0,0
2014,10,13,6,30,34,294,62,34,294,62
2014,10,13,7,0,50,527,149,50,527,149
2014,10,13,7,30,61,653,239,61,653,239
2014,10,13,8,0,70,733,328,141,186,207
2014,10,13,8,30,76,783,408,182,180,258
2014,10,13,9,0,80,818,479,200,53,226
2014,10,13,9,30,84,839,538,226,52,254
2014,10,13,10,0,87,853,584,255,73,298
2014,10,13,10,30,88,861,618,271,72,315
2014,10,13,11,0,89,864,637,293,116,366
2014,10,13,11,30,90,864,642,295,117,370
2014,10,13,12,0,89,859,633,258,37,281
2014,10,13,12,30,88,850,611,248,37,271
2014,10,13,13,0,86,836,574,183,3,185
2014,10,13,13,30,83,816,525,169,0,169
2014,10,13,14,0,79,788,464,151,0,151
2014,10,13,14,30,73,751,393,128,0,128
2014,10,13,15,0,66,700,314,143,72,168
2014,10,13,15,30,57,632,230,107,57,123
2014,10,13,16,0,43,544,145,43,544,145
2014,10,13,16,30,35,356,70,70,0,70
2014,10,13,17,0,0,0,0,0,0,0
2014,10,13,17,30,0,0,0,0,0,0
2014,10,13,18,0,0,0,0,0,0,0
2014,10,13,18,30,0,0,0,0,0,0
2014,10,13,19,0,0,0,0,0,0,0
2014,10,13,19,30,0,0,0,0,0,0
2014,10,13,20,0,0,0,0,0,0,0
2014,10,13,20,30,0,0,0,0,0,0
2014,10,13,21,0,0,0,0,0,0,0
2014,10,13,21,30,0,0,0,0,0,0
2014,10,13,22,0,0,0,0,0,0,0
2014,10,13,22,30,0,0,0,0,0,0
2014,10,13,23,0,0,0,0,0,0,0
2014,10,13,23,30,0,0,0,0,0,0
2014,10,14,0,0,0,0,0,0,0,0
2014,10,14,0,30,0,0,0,0,0,0
2014,10,14,1,0,0,0,0,0,0,0
2014,10,14,1,30,0,0,0,0,0,0
2014,10,14,2,0,0,0,0,0,0,0
2014,10,14,2,30,0,0,0,0,0,0
2014,10,14,3,0,0,0,0,0,0,0
2014,10,14,3,30,0,0,0,0,0,0
2014,10,14,4,0,0,0,0,0,0,0
2014,10,14,4,30,0,0,0,0,0,0
2014,10,14,5,0,0,0,0,0,0,0
2014,10,14,5,30,0,0,0,0,0,0
2014,10,14,6,0,0,0,0,0,0,0
2014,10,14,6,30,31,240,53,31,240,53
2014,10,14,7,0,47,462,131,47,462,131
2014,10,14,7,30,58,589,216,58,589,216
2014,10,14,8,0,67,671,300,67,671,300
2014,10,14,8,30,73,729,380,73,729,380
2014,10,14,9,0,78,770,451,78,770,451
2014,10,14,9,30,82,801,512,82,801,512
2014,10,14,10,0,85,822,561,85,822,561
2014,10,14,10,30,87,837,598,87,837,598
2014,10,14,11,0,88,846,620,88,846,620
2014,10,14,11,30,89,850,629,89,850,629
2014,10,14,12,0,88,850,623,88,850,623
2014,10,14,12,30,87,843,602,87,843,602
2014,10,14,13,0,85,832,567,85,832,567
2014,10,14,13,30,82,813,519,82,813,519
2014,10,14,14,0,78,786,458,78,786,458
2014,10,14,14,30,73,748,388,73,748,388
2014,10,14,15,0,66,697,309,66,697,309
2014,10,14,15,30,56,628,225,56,628,225
2014,10,14,16,0,42,540,141,42,540,141
2014,10,14,16,30,35,351,67,67,0,67
2014,10,14,17,0,0,0,0,0,0,0
2014,10,14,17,30,0,0,0,0,0,0
2014,10,14,18,0,0,0,0,0,0,0
2014,10,14,18,30,0,0,0,0,0,0
2014,10,14,19,0,0,0,0,0,0,0
2014,10,14,19,30,0,0,0,0,0,0
2014,10,14,20,0,0,0,0,0,0,0
2014,10,14,20,30,0,0,0,0,0,0
2014,10,14,21,0,0,0,0,0,0,0
2014,10,14,21,30,0,0,0,0,0,0
2014,10,14,22,0,0,0,0,0,0,0
2014,10,14,22,30,0,0,0,0,0,0
2014,10,14,23,0,0,0,0,0,0,0
2014,10,14,23,30,0,0,0,0,0,0
2014,10,15,0,0,0,0,0,0,0,0
2014,10,15,0,30,0,0,0,0,0,0
2014,10,15,1,0,0,0,0,0,0,0
2014,10,15,1,30,0,0,0,0,0,0
2014,10,15,2,0,0,0,0,0,0,0
2014,10,15,2,30,0,0,0,0,0,0
2014,10,15,3,0,0,0,0,0,0,0
2014,10,15,3,30,0,0,0,0,0,0
2014,10,15,4,0,0,0,0,0,0,0
2014,10,15,4,30,0,0,0,0,0,0
2014,10,15,5,0,0,0,0,0,0,0
2014,10,15,5,30,0,0,0,0,0,0
2014,10,15,6,0,0,0,0,0,0,0
2014,10,15,6,30,31,237,51,31,237,51
2014,10,15,7,0,47,469,131,61,220,100
2014,10,15,7,30,58,598,217,95,268,166
2014,10,15,8,0,67,681,301,67,681,301
2014,10,15,8,30,73,737,380,73,737,380
2014,10,15,9,0,78,777,450,78,777,450
2014,10,15,9,30,82,805,510,82,805,510
2014,10,15,10,0,85,825,559,85,825,559
2014,10,15,10,30,87,837,594,87,837,594
2014,10,15,11,0,88,844,615,88,844,615
2014,10,15,11,30,88,846,622,88,846,622
2014,10,15,12,0,88,844,614,88,844,614
2014,10,15,12,30,87,836,592,87,836,592
2014,10,15,13,0,85,822,556,85,822,556
2014,10,15,13,30,82,802,508,82,802,508
2014,10,15,14,0,77,774,448,206,100,254
2014,10,15,14,30,72,737,378,174,96,214
2014,10,15,15,0,65,685,300,130,262,220
2014,10,15,15,30,55,614,217,98,233,159
2014,10,15,16,0,40,526,134,40,526,134
2014,10,15,16,30,34,336,63,63,0,63
2014,10,15,17,0,0,0,0,0,0,0
2014,10,15,17,30,0,0,0,0,0,0
2014,10,15,18,0,0,0,0,0,0,0
2014,10,15,18,30,0,0,0,0,0,0
2014,10,15,19,0,0,0,0,0,0,0
2014,10,15,19,30,0,0,0,0,0,0
2014,10,15,20,0,0,0,0,0,0,0
2014,10,15,20,30,0,0,0,0,0,0
2014,10,15,21,0,0,0,0,0,0,0
2014,10,15,21,30,0,0,0,0,0,0
2014,10,15,22,0,0,0,0,0,0,0
2014,10,15,22,30,0,0,0,0,0,0
2014,10,15,23,0,0,0,0,0,0,0
2014,10,15,23,30,0,0,0,0,0,0
2014,10,16,0,0,0,0,0,0,0,0
2014,10,16,0,30,0,0,0,0,0,0
2014,10,16,1,0,0,0,0,0,0,0
2014,10,16,1,30,0,0,0,0,0,0
2014,10,16,2,0,0,0,0,0,0,0
2014,10,16,2,30,0,0,0,0,0,0
2014,10,16,3,0,0,0,0,0,0,0
2014,10,16,3,30,0,0,0,0,0,0
2014,10,16,4,0,0,0,0,0,0,0
2014,10,16,4,30,0,0,0,0,0,0
2014,10,16,5,0,0,0,0,0,0,0
2014,10,16,5,30,0,0,0,0,0,0
2014,10,16,6,0,0,0,0,0,0,0
2014,10,16,6,30,24,271,47,10,0,10
2014,10,16,7,0,45,443,123,26,0,26
2014,10,16,7,30,57,573,206,45,0,45
2014,10,16,8,0,65,656,288,119,13,124
2014,10,16,8,30,72,713,366,149,19,157
2014,10,16,9,0,77,754,435,96,0,96
2014,10,16,9,30,81,783,494,109,0,109
2014,10,16,10,0,84,803,541,260,133,336
2014,10,16,10,30,86,817,576,271,142,357
2014,10,16,11,0,87,825,597,225,18,237
2014,10,16,11,30,87,827,604,227,20,240
2014,10,16,12,0,87,825,597,159,0,159
2014,10,16,12,30,85,817,575,154,0,154
2014,10,16,13,0,83,804,540,167,0,167
2014,10,16,13,30,80,784,493,153,0,153
2014,10,16,14,0,76,756,434,48,0,48
2014,10,16,14,30,71,718,365,40,0,40
2014,10,16,15,0,64,665,289,118,0,118
2014,10,16,15,30,54,593,207,85,0,85
2014,10,16,16,0,39,504,126,51,0,51
2014,10,16,16,30,33,318,59,24,0,24
2014,10,16,17,0,0,0,0,0,0,0
2014,10,16,17,30,0,0,0,0,0,0
2014,10,16,18,0,0,0,0,0,0,0
2014,10,16,18,30,0,0,0,0,0,0
2014,10,16,19,0,0,0,0,0,0,0
2014,10,16,19,30,0,0,0,0,0,0
2014,10,16,20,0,0,0,0,0,0,0
2014,10,16,20,30,0,0,0,0,0,0
2014,10,16,21,0,0,0,0,0,0,0
2014,10,16,21,30,0,0,0,0,0,0
2014,10,16,22,0,0,0,0,0,0,0
2014,10,16,22,30,0,0,0,0,0,0
2014,10,16,23,0,0,0,0,0,0,0
2014,10,16,23,30,0,0,0,0,0,0
2014,10,17,0,0,0,0,0,0,0,0
2014,10,17,0,30,0,0,0,0,0,0
2014,10,17,1,0,0,0,0,0,0,0
2014,10,17,1,30,0,0,0,0,0,0
